,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,R_ess_step,R_IAE,R_ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
1163,1163,tc104,243,6.666666666666667,0.0,261.43790849673206,div0,0.000625,0.000625,0.2099260141148988,10.854393900977026,2.583813241834579,0.15,0.0255,0.0,1.487,0.071,152636533.219,792405067620.245,0.00019262437793,1,1,lll,198734686663.31104,1.0,0.0,,0.0,,,1.0,1.0,3.0
1164,1164,tc104,244,10.0,0.35,454.54545454545456,0.9090909090909091,0.1316244658108818,0.0092399999999999,0.0136926569149835,7.432728932384688,1.05677162294313,0.1,0.022,0.035,1.178,0.111,59092078.857,273265102991.768,0.0002162445120509,1,1,lll,717874651291.7881,1.0,0.0,,1.0,,,1.0,1.0,4.0
1165,1165,tc104,245,11.11111111111111,0.1111111111111111,419.2872117400419,0.9174311926605504,0.0813941029804985,0.0035333333333333,0.3835523997541799,12.27317075976506,3.179682995805498,0.09,0.0265,0.01,1.394,0.103,88231054.212,264212041731.471,0.0003339403216968,1,1,ell,726927712552.085,1.0,0.0,1.0,1.0,1.0,0.0,,,4.0
1166,1166,tc104,246,20.0,0.7000000000000001,754.7169811320755,0.9523809523809523,0.2042975770781435,0.02226,0.6496413415402174,13.641904704526716,3.5520099608097317,0.05,0.0265,0.035,1.271,0.159,46700549.564,77853255122.683,0.00059985352559,1,1,hlh,913286499160.873,0.0,0.0,1.0,,,1.0,,,2.0
1167,1167,tc104,247,4.3478260869565215,0.0434782608695652,1739.1304347826083,0.8130081300813008,0.0156385810542806,0.0001304347826086,0.0577943154562206,9.457904136003146,2.4805990273737994,0.23,0.0025,0.01,1.301,0.047,794038463.094,36861863265360.3,2.154092041896784e-05,1,1,lhl,-35870723511076.74,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0
1168,1168,tc104,248,10.0,0.8,333.33333333333337,0.9090909090909091,0.232379000772445,0.0287999999999999,0.0021890291789361,8.505808451445738,0.9534538936377442,0.1,0.03,0.08,1.054,0.192,30404584.494,180621291311.8,0.0001683333358607,1,3,llh,810518462971.7561,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1169,1169,tc104,249,8.333333333333334,0.2916666666666667,83.33333333333333,0.8928571428571428,0.25617376914899,0.035,0.0954739493634377,11.406953696040178,2.337821942937272,0.12,0.1,0.035,1.117,0.209,28624284.802,186502946855.278,0.0001534789947539,1,3,lll,804636807428.2781,0.0,0.0,,0.0,,,1.0,1.0,2.0
1170,1170,tc104,24,4.3478260869565215,0.0217391304347826,310.5590062111801,0.8130081300813008,0.0261683512796594,0.0003652173913043,0.0117568972338801,6.315007419398672,0.8818216106215985,0.23,0.014,0.005,1.411,0.054,206340893.433,1902336078630.871,0.0001084671082837,1,1,lll,-911196324347.3151,1.0,0.0,,1.0,,,0.0,1.0,3.0
1171,1171,tc104,250,7.142857142857142,0.5714285714285714,234.192037470726,0.8771929824561403,0.1980259723225357,0.0209142857142857,0.0003547187576344,7.677560569363092,0.7513467709937607,0.14,0.0305,0.08,1.034,0.19,31805279.931,341046442141.287,9.325791446850476e-05,1,3,llh,650093312142.269,0.0,1.0,1.0,0.0,1.0,1.0,,,4.0
1172,1172,tc104,251,20.0,1.6,1176.470588235294,0.9523809523809523,0.2473863375370596,0.0326399999999999,0.0084129921013413,8.778199540739678,1.0098482169940866,0.05,0.017,0.08,1.069,0.182,32355681.992,84706110827.457,0.0003819757710031,1,1,hlh,906433643456.099,0.0,0.0,1.0,,,1.0,,,2.0
1173,1173,tc104,252,14.285714285714285,0.5714285714285714,607.90273556231,0.9345794392523364,0.1738225696343421,0.0161142857142857,0.0828486550779104,9.68297592151096,1.7635623847574733,0.07,0.0235,0.04,1.201,0.136,49619917.094,140260334645.82,0.0003537701319428,1,1,hlh,850879419637.7361,0.0,0.0,1.0,,,1.0,,,2.0
1174,1174,tc104,253,6.666666666666667,0.0,459.7701149425287,div0,0.0161142857142857,0.0161142857142857,0.2896149135063979,12.756921630415723,3.525171017821843,0.15,0.0145,0.0,1.609,0.058,285899115.006,1800002385709.608,0.0001588326311541,1,1,lll,-808862631426.0519,1.0,0.0,,0.0,,,0.0,1.0,2.0
1175,1175,tc104,254,4.545454545454546,0.25,826.4462809917356,0.819672131147541,0.0556214886532174,0.0016499999999999,1.3535800590602776e-05,4.833199930846726,0.3050271184259112,0.22,0.0055,0.055,1.0,0.143,61256329.747,1657245122258.316,3.696274553732066e-05,5,25,lll,-666105367974.7599,0.0,1.0,,1.0,,,0.0,0.0,2.0
1176,1176,tc104,255,6.25,0.5,66.48936170212765,0.8620689655172414,0.325192250830182,0.0564,0.0446423407784806,11.279676076910562,1.8837394102638896,0.16,0.094,0.08,1.055,0.263,23357082.206,334472763396.045,6.983253873602609e-05,1,5,lll,656666990887.511,0.0,0.0,,0.0,,,1.0,0.0,1.0
1177,1177,tc104,256,16.666666666666668,0.0,724.6376811594204,div0,0.0564,0.0564,1.9160056554505047,20.28379226347172,7.6757685246939165,0.06,0.023,0.0,1.56,0.112,117943733.255,212431163893.874,0.0005552091844392,1,1,hll,778708590389.682,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1178,1178,tc104,257,11.11111111111111,0.6666666666666666,111.1111111111111,0.9174311926605504,0.3872983346207417,0.0799999999999999,0.3903127387727494,14.175159117031992,3.245650675496437,0.09,0.1,0.06,1.104,0.273,21566642.01,103468374705.255,0.0002084370424435,1,3,elh,887671379578.301,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1179,1179,tc104,258,4.545454545454546,0.2727272727272727,1298.7012987012988,0.819672131147541,0.0463435785489993,0.0011454545454545,2.088558657931117e-05,5.420749084976026,0.390262340842596,0.22,0.0035,0.06,1.0,0.149,92915250.037,7910405879425.235,1.174595228781752e-05,27,59,lll,-6919266125141.68,0.0,1.0,,1.0,,,0.0,0.0,2.0
1180,1180,tc104,259,8.333333333333334,0.4583333333333333,147.49262536873158,0.8928571428571428,0.2413827355052552,0.031075,0.0337708503183762,9.75512240092011,1.580949898472015,0.12,0.0565,0.055,1.105,0.187,31754301.144,207478230384.074,0.000153048833534,1,3,lll,783661523899.482,0.0,0.0,,0.0,,,1.0,1.0,2.0
1181,1181,tc104,25,4.545454545454546,0.0227272727272727,68.35269993164731,0.819672131147541,0.0583143908638183,0.0018136363636363,0.0197935841977425,6.773193521434562,0.9847791248482932,0.22,0.0665,0.005,1.167,0.104,61247829.748,568060998036.962,0.0001078191073839,1,1,lll,423078756246.594,1.0,0.0,,1.0,,,1.0,1.0,4.0
1182,1182,tc104,260,6.25,0.0,284.0909090909091,div0,0.0018136363636363,0.0018136363636363,0.0968191175230259,10.68340598124712,2.521997944132499,0.16,0.022,0.0,1.513,0.065,179935553.434,1009605039921.877,0.0001782237076074,1,1,lll,-18465285638.320923,1.0,0.0,,0.0,,,0.0,1.0,2.0
1183,1183,tc104,261,6.25,0.5,595.2380952380952,0.8620689655172414,0.1086853255964208,0.0063,6.146446906996061e-07,6.539107101385535,0.5411795856996525,0.16,0.0105,0.08,1.0,0.192,38476395.894,615580482849.495,6.250424918589761e-05,9,41,lll,375559271434.06104,0.0,1.0,,1.0,,,1.0,0.0,3.0
1184,1184,tc104,262,6.25,0.375,156.25,0.8620689655172414,0.1837117307087383,0.018,0.0028845141819715,7.339213695997324,0.795687149340098,0.16,0.04,0.06,1.066,0.163,36724175.91,404831972568.175,9.07146134655052e-05,1,3,lll,586307781715.3811,0.0,0.0,,1.0,,,1.0,1.0,3.0
1185,1185,tc104,263,6.666666666666667,0.2333333333333333,666.6666666666666,0.8695652173913044,0.0724568837309472,0.0028,5.86858240581023e-06,3.475710816429716,0.1542875245130405,0.15,0.01,0.035,1.039,0.078,79565140.241,835107377752.691,9.52753410646582e-05,1,1,lll,156032376530.865,1.0,1.0,,1.0,,,1.0,1.0,5.0
1186,1186,tc104,264,4.545454545454546,0.2727272727272727,202.02020202020205,0.819672131147541,0.117502417770096,0.0073636363636363,1.003876107574797e-06,5.644025516994887,0.3748731349328037,0.22,0.0225,0.06,1.017,0.148,41873288.286,578901253839.135,7.233235030725247e-05,1,3,lll,412238500444.421,0.0,1.0,,1.0,,,1.0,1.0,4.0
1187,1187,tc104,265,4.545454545454546,0.1818181818181818,197.62845849802372,0.819672131147541,0.0970004686024294,0.0050181818181818,6.33771474696232e-05,4.842697819599746,0.3244181897189879,0.22,0.023,0.04,1.055,0.109,54949267.075,581240752473.829,9.453787753375767e-05,1,1,lll,409899001809.72705,1.0,0.0,,1.0,,,1.0,1.0,4.0
1188,1188,tc104,266,7.142857142857142,0.2857142857142857,340.1360544217687,0.8771929824561403,0.1161895003862225,0.0071999999999999,0.0003379141780044,5.447838129283225,0.4925850367883773,0.14,0.021,0.04,1.101,0.105,58362534.515,477407558800.359,0.000122248869837,1,1,lll,513732195483.197,1.0,0.0,,1.0,,,1.0,1.0,4.0
1189,1189,tc104,267,10.0,0.35,338.98305084745766,0.9090909090909091,0.1524180107467618,0.01239,0.0574386080548663,8.628956804225625,1.4389537931613623,0.1,0.0295,0.035,1.186,0.126,51628138.938,217462139973.805,0.0002374120798416,1,1,lll,773677614309.751,1.0,0.0,,0.0,,,1.0,1.0,3.0
1190,1190,tc104,268,4.3478260869565215,0.2391304347826086,1449.2753623188405,0.8130081300813008,0.0401762421685081,0.0008608695652173,7.217352924726583e-05,7.320440118018762,1.3942513561071217,0.23,0.003,0.055,1.047,0.159,269138424.088,35759312308254.914,7.526387022433603e-06,31,31,lhl,-34768172553971.36,0.0,1.0,0.0,1.0,1.0,0.0,,,3.0
1191,1191,tc104,269,7.142857142857142,0.0714285714285714,310.55900621118013,0.8771929824561403,0.0607982612533333,0.0019714285714285,0.0329189600737862,8.402615463638059,1.5765229277399258,0.14,0.023,0.01,1.36,0.077,111976341.124,627459870225.544,0.0001784597652177,1,1,lll,363679884058.0121,1.0,0.0,,0.0,,,1.0,1.0,3.0
1192,1192,tc104,26,4.3478260869565215,0.1739130434782608,59.55926146515783,0.8130081300813008,0.1690124770284855,0.0152347826086956,0.0018987852870111,7.51582670254008,0.9304918252402472,0.23,0.073,0.04,1.071,0.165,37380210.98,586596830679.767,6.372385431520765e-05,1,3,lll,404542923603.78906,0.0,0.0,,1.0,,,1.0,1.0,3.0
1193,1193,tc104,270,20.0,1.6,300.7518796992481,0.9523809523809523,0.4892851929090027,0.12768,0.8667286088905968,17.22331491999268,4.512831590118271,0.05,0.0665,0.08,1.129,0.305,19523079.358,36698879440.222,0.0005319802581384,1,3,hlh,954440874843.334,0.0,0.0,1.0,,,1.0,,,2.0
1194,1194,tc104,271,20.0,0.2,2105.263157894737,0.9523809523809523,0.0653834841531101,0.00228,0.9642860000281672,15.571771199631272,4.916908867632214,0.05,0.0095,0.01,1.559,0.085,169527385.883,514466661065.961,0.0003295206448008,1,1,hhl,476673093217.59503,1.0,0.0,0.0,,1.0,1.0,,,3.0
1195,1195,tc104,272,3.333333333333333,0.0333333333333333,96.61835748792272,0.7692307692307692,0.0508674748734395,0.00138,0.0006831774463762,5.12103434708961,0.5033513213472455,0.3,0.0345,0.01,1.16,0.081,80259055.066,659566798748.481,0.0001216844983984,1,1,lll,331572955535.0751,1.0,0.0,,1.0,,,1.0,1.0,4.0
1196,1196,tc104,273,4.3478260869565215,0.2608695652173913,4347.826086956521,0.8130081300813008,0.0242271855926174,0.0003130434782608,24.596857443170684,38.35724418073202,26.709505190775364,0.23,0.001,0.06,0.88,,1523952924.057,158993872381856.84,9.584978975774048e-06,17,17,lhl,-158002732627573.28,0.0,0.0,0.0,0.0,1.0,0.0,,,1.0
1197,1197,tc104,274,4.3478260869565215,0.2391304347826086,217.3913043478261,0.8130081300813008,0.1037346112212186,0.0057391304347826,8.660991667852613e-06,5.209682892770781,0.3151521626244755,0.23,0.02,0.055,1.015,0.137,45367556.612,577960417444.177,7.8495957928437e-05,1,1,lll,413179336839.379,0.0,1.0,,1.0,,,1.0,1.0,4.0
1198,1198,tc104,275,16.666666666666668,0.4166666666666667,666.6666666666666,0.9433962264150942,0.1530931089239486,0.0125,0.343862867100313,12.928966129532135,3.321969013384144,0.06,0.025,0.025,1.314,0.135,59309004.937,120986249839.326,0.0004902127722428,1,1,hll,870153504444.23,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1199,1199,tc104,276,20.0,0.2,2000.0,0.9523809523809523,0.0670820393249936,0.0024,0.2462437927111551,15.75916959203898,5.030725027788879,0.05,0.01,0.01,1.555,0.087,162731984.166,471507150354.727,0.0003451315299112,1,1,hhl,519632603928.82904,1.0,0.0,0.0,,1.0,1.0,,,3.0
1200,1200,tc104,277,7.692307692307692,0.2692307692307692,641.025641025641,0.8849557522123894,0.0852597840088207,0.003876923076923,2.6154720828230893e-05,4.107176215298289,0.2629917994347841,0.13,0.012,0.035,1.085,0.081,76988057.704,704041801443.73,0.0001093515435392,1,1,lll,287097952839.82605,1.0,0.0,,1.0,,,1.0,1.0,4.0
1201,1201,tc104,278,4.545454545454546,0.3636363636363637,122.85012285012289,0.819672131147541,0.1739905953571263,0.0161454545454545,4.723510897974848e-06,7.59558410933602,0.691066966984157,0.22,0.037,0.08,1.018,0.201,31447456.837,646167418240.103,4.8667660964166334e-05,1,3,lll,344972336043.453,0.0,1.0,,1.0,,,1.0,1.0,4.0
1202,1202,tc104,279,7.142857142857142,0.2857142857142857,595.2380952380952,0.8771929824561403,0.0878310065653679,0.0041142857142857,8.222969540838676e-07,3.953890005911317,0.2086722444836261,0.14,0.012,0.04,1.046,0.089,68611731.298,677360449525.256,0.0001012927922586,1,1,lll,313779304758.30005,1.0,1.0,,1.0,,,1.0,1.0,5.0
1203,1203,tc104,27,8.333333333333334,0.2083333333333333,326.79738562091507,0.8928571428571428,0.1093303480283493,0.006375,0.0347514248526152,7.616058021276853,1.1923034612512151,0.12,0.0255,0.025,1.224,0.1,68827073.866,357950376325.006,0.0001922810490454,1,1,lll,633189377958.55,1.0,0.0,,1.0,,,1.0,1.0,4.0
1204,1204,tc104,280,7.692307692307692,0.0384615384615384,1098.9010989010987,0.8849557522123894,0.024612379624271,0.0003230769230769,0.313153298406803,10.140173866024018,2.3908137854239384,0.13,0.007,0.005,1.57,0.05,373084106.044,3844720177953.763,9.703803886257408e-05,1,1,lll,-2853580423670.207,1.0,0.0,,0.0,,,0.0,1.0,2.0
1205,1205,tc104,281,16.666666666666668,0.0833333333333333,16666.666666666668,0.9433962264150942,0.0136930639376291,0.0001,26.19416009720082,39.03197432751436,28.225652301463928,0.06,0.001,0.005,1.579,0.047,4070361784.987,117970678917471.05,3.450316487399814e-05,1,1,hhl,-116979539163187.48,1.0,0.0,0.0,,1.0,0.0,,,2.0
1206,1206,tc104,282,11.11111111111111,0.0555555555555555,331.67495854063014,0.9174311926605504,0.0647108955277239,0.0022333333333333,0.628104534045363,13.719486007717933,3.933044714902824,0.09,0.0335,0.005,1.406,0.111,81729341.918,221126092352.223,0.0003696051472198,1,1,ell,770013661931.333,1.0,0.0,1.0,1.0,1.0,0.0,,,4.0
1207,1207,tc104,283,10.0,0.25,769.2307692307693,0.9090909090909091,0.0855131568824353,0.0038999999999999,0.0083897183493633,6.225970335314397,0.7900876294548369,0.1,0.013,0.025,1.239,0.08,93416481.672,540353308189.273,0.0001728803733709,1,1,lll,450786446094.283,1.0,0.0,,1.0,,,1.0,1.0,4.0
1208,1208,tc104,284,7.142857142857142,0.0714285714285714,193.05019305019303,0.8771929824561403,0.077113089494771,0.0031714285714285,0.0698882431206726,9.053188236457222,1.8045857499225044,0.14,0.037,0.01,1.298,0.096,77919185.289,407125063744.829,0.0001913888193772,1,1,lll,584014690538.727,1.0,0.0,,0.0,,,1.0,1.0,3.0
1209,1209,tc104,285,14.285714285714285,0.7857142857142857,1785.7142857142856,0.9345794392523364,0.1189237450758137,0.0075428571428571,5.889580430107344e-05,4.654855553769932,0.2532567940201281,0.07,0.008,0.055,1.024,0.11,55598213.399,388564873988.057,0.0001430860510585,1,1,hhh,602574880295.499,1.0,1.0,0.0,1.0,1.0,1.0,,,5.0
1210,1210,tc104,286,3.333333333333333,0.2,71.68458781362007,0.7692307692307692,0.1446547614148943,0.0111599999999999,0.0001704128431612,7.271454147332206,0.6718008155478105,0.3,0.0465,0.06,1.032,0.182,33867582.819,674237383278.277,5.023094782186215e-05,1,3,lll,316902371005.27905,0.0,1.0,,1.0,,,1.0,1.0,4.0
1211,1211,tc104,287,6.666666666666667,0.3666666666666667,277.77777777777777,0.8695652173913044,0.1407124727947029,0.01056,9.498043830546976e-05,5.806419442703427,0.4703247631988317,0.15,0.024,0.055,1.054,0.132,45191053.33,460108567550.837,9.82182391659266e-05,1,1,lll,531031186732.71906,0.0,0.0,,1.0,,,1.0,1.0,3.0
1212,1212,tc104,288,10.0,0.25,196.07843137254903,0.9090909090909091,0.1693738468595432,0.0152999999999999,0.2609064933189557,11.114868574096448,2.455564805884341,0.1,0.051,0.025,1.214,0.15,43842103.873,166218430878.76,0.0002637619886147,1,1,lll,824921323404.796,0.0,0.0,,0.0,,,1.0,1.0,2.0
1213,1213,tc104,289,16.666666666666668,0.1666666666666666,305.81039755351685,0.9433962264150942,0.1429597845549579,0.0109,0.9352112759877826,17.457181416126858,5.828668234349687,0.06,0.0545,0.01,1.316,0.182,41754433.697,68788284223.9,0.0006069992029615,1,1,hll,922351470059.656,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1214,1214,tc104,28,7.142857142857142,0.0714285714285714,432.90043290043286,0.8771929824561403,0.0514954921744196,0.0014142857142857,0.0487659835645502,7.83923679860943,1.3837989286714625,0.14,0.0165,0.01,1.396,0.066,143681001.369,921897010387.94,0.0001558536363064,1,1,lll,69242743895.61609,1.0,0.0,,1.0,,,1.0,1.0,4.0
1215,1215,tc104,290,4.545454545454546,0.0454545454545454,4545.454545454546,0.819672131147541,0.0101129979369486,5.454545454545455e-05,21.486792305893808,31.95325047380685,22.93914559693857,0.22,0.001,0.01,1.322,0.047,3354695076.672,153811486108070.78,2.1810432767777367e-05,1,1,lhl,-152820346353787.22,1.0,0.0,0.0,0.0,1.0,0.0,,,2.0
1216,1216,tc104,291,11.11111111111111,0.3888888888888889,793.6507936507936,0.9174311926605504,0.1106797181058932,0.0065333333333333,0.0041450182990132,6.13909581042329,0.6981809210775788,0.09,0.014,0.035,1.165,0.095,70005653.569,362442963865.485,0.0001931494346652,1,1,ell,628696790418.071,1.0,0.0,1.0,0.0,1.0,1.0,,,4.0
1217,1217,tc104,292,4.545454545454546,0.3636363636363637,174.82517482517486,0.819672131147541,0.1458517304413193,0.0113454545454545,9.305083523258872e-06,7.0321595215598505,0.5599121444339102,0.22,0.026,0.08,1.004,0.195,33317848.124,636368170139.811,5.235624546821696e-05,1,3,lll,354771584143.745,0.0,1.0,,1.0,,,1.0,1.0,4.0
1218,1218,tc104,293,3.333333333333333,0.0333333333333333,196.078431372549,0.7692307692307692,0.0357071421427142,0.00068,0.0001508618928198,4.264472359404194,0.3439781674754866,0.3,0.017,0.01,1.227,0.058,134008141.444,1307280285108.641,0.000102509112216,1,1,lll,-316140530825.0851,1.0,0.0,,1.0,,,0.0,1.0,3.0
1219,1219,tc104,294,6.25,0.15625,1562.5,0.8620689655172414,0.0375,0.00075,3.238003841943282e-06,2.719012753148553,0.0899233861477573,0.16,0.004,0.025,1.013,0.052,133581439.489,2870962699658.742,4.652844828143472e-05,3,3,lhl,-1879822945375.186,1.0,1.0,1.0,1.0,0.0,0.0,,,4.0
1220,1220,tc104,295,8.333333333333334,0.3333333333333333,1190.4761904761906,0.8928571428571428,0.0724568837309472,0.0028,8.352121113830435e-06,3.292227177750453,0.1189881601826031,0.12,0.007,0.04,1.006,0.081,78728661.721,961282304802.771,8.18996264964567e-05,1,1,lll,29857449480.785034,1.0,1.0,,1.0,,,1.0,1.0,5.0
1221,1221,tc104,296,20.0,0.5,1428.5714285714284,0.9523809523809523,0.1254990039801113,0.0084,0.3197601379344092,11.608072632688708,2.7435582723372987,0.05,0.014,0.025,1.346,0.111,79083484.24,185510096058.905,0.000426302858551,1,1,hhl,805629658224.651,1.0,0.0,0.0,,1.0,1.0,,,3.0
1222,1222,tc104,297,14.285714285714285,0.5714285714285714,714.2857142857142,0.9345794392523364,0.1603567451474546,0.0137142857142857,0.0550797347828933,8.87096255448817,1.4764525794366024,0.07,0.02,0.04,1.194,0.126,53216985.349,162686530342.268,0.0003271136537059,1,1,hlh,828453223941.2881,1.0,0.0,1.0,,,1.0,,,3.0
1223,1223,tc104,298,10.0,0.8,571.4285714285713,0.9090909090909091,0.1774823934929885,0.0168,6.397767096189e-05,6.856769633721225,0.5410791449707488,0.1,0.0175,0.08,1.017,0.177,34599989.081,254774630283.037,0.0001358062576425,1,3,llh,736365124000.519,0.0,1.0,1.0,0.0,1.0,1.0,,,4.0
1224,1224,tc104,299,6.25,0.375,416.6666666666667,0.8620689655172414,0.1124999999999999,0.0067499999999999,4.302852488535791e-06,5.058454980611545,0.2955324299088027,0.16,0.015,0.06,1.01,0.136,46783448.854,579808549063.756,8.068775275829138e-05,1,1,lll,411331205219.80005,0.0,1.0,,1.0,,,1.0,1.0,4.0
1225,1225,tc104,29,4.545454545454546,0.2727272727272727,363.6363636363636,0.819672131147541,0.0875811312181713,0.004090909090909,6.211371342601524e-06,5.204550592719118,0.3177762032678488,0.22,0.0125,0.06,1.0,0.148,46622509.108,635836192199.35,7.332471740360247e-05,1,1,lll,355303562084.20605,0.0,1.0,,1.0,,,1.0,1.0,4.0
1226,1226,tc104,2,14.285714285714285,0.0,484.26150121065376,div0,0.004090909090909,0.004090909090909,1.4096175484890523,18.02173012624036,6.366796128347723,0.07,0.0295,0.0,1.498,0.116,95653770.649,185719490697.101,0.0005150443299729,1,1,hll,805420263586.4551,1.0,0.0,1.0,1.0,1.0,1.0,,,5.0
1227,1227,tc104,300,7.142857142857142,0.0714285714285714,97.84735812133071,0.8771929824561403,0.1083150167665723,0.0062571428571428,0.1476054636535195,9.707831556190396,2.010959824702464,0.14,0.073,0.01,1.199,0.134,47722390.531,288094404977.206,0.000165648446157,1,1,lll,703045349306.3501,0.0,0.0,,0.0,,,1.0,1.0,2.0
1228,1228,tc104,301,8.333333333333334,0.0416666666666666,152.90519877675845,0.8928571428571428,0.0714798922774789,0.002725,0.0705661269901298,11.059133921802418,2.617100283354836,0.12,0.0545,0.005,1.289,0.12,59877568.077,250187446851.816,0.0002393308250691,1,1,lll,740952307431.74,1.0,0.0,,0.0,,,1.0,1.0,3.0
1229,1229,tc104,302,10.0,0.35,740.7407407407408,0.9090909090909091,0.1031079531365064,0.00567,0.0007733675650598,5.503679954480507,0.549302325195848,0.1,0.0135,0.035,1.143,0.09,72067655.723,441658748719.454,0.0001631749760011,1,1,lll,549481005564.10205,1.0,0.0,,1.0,,,1.0,1.0,4.0
1230,1230,tc104,303,8.333333333333334,0.4583333333333333,574.7126436781609,0.8928571428571428,0.122282971013956,0.007975,3.289131143446866e-05,5.013511189178771,0.3222803512964693,0.12,0.0145,0.055,1.035,0.12,50625179.679,457621085474.574,0.0001106268510912,1,1,lll,533518668808.98206,1.0,1.0,,1.0,,,1.0,1.0,5.0
1231,1231,tc104,304,3.333333333333333,0.0,33.333333333333336,div0,0.007975,0.007975,0.0022544076235675,5.712401127165719,0.5446882950049168,0.3,0.1,0.0,1.045,0.133,46749576.324,563861183945.118,8.290972610831508e-05,1,1,lll,427278570338.438,0.0,1.0,,1.0,,,1.0,1.0,4.0
1232,1232,tc104,305,16.666666666666668,0.4166666666666667,564.9717514124294,0.9433962264150942,0.1663016836956259,0.01475,0.3921430718097838,13.718207136856709,3.730448155342853,0.06,0.0295,0.025,1.306,0.146,53476653.55,102514533848.189,0.0005216494826888,1,1,hll,888625220435.3671,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1233,1233,tc104,306,20.0,0.1,307.6923076923077,0.9523809523809523,0.1209338662244782,0.0077999999999999,2.567873683335748,19.947678045292133,7.078671214592436,0.05,0.065,0.005,1.313,0.216,34771268.459,45113395009.091,0.0007707526434663,1,1,hll,946026359274.4651,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1234,1234,tc104,307,11.11111111111111,0.4444444444444444,370.3703703703704,0.9174311926605504,0.1732050807568877,0.0159999999999999,0.021027907649028,9.1288757177031,1.565083014202732,0.09,0.03,0.04,1.175,0.138,46611070.397,174209192286.305,0.0002675580420601,1,1,ell,816930561997.251,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
1235,1235,tc104,308,7.142857142857142,0.2857142857142857,274.72527472527474,0.8771929824561403,0.1292837411057001,0.0089142857142857,0.0014227851142152,6.164396867243249,0.6591321027289558,0.14,0.026,0.04,1.114,0.114,53796263.048,410710271881.374,0.0001309834857588,1,3,lll,580429482402.182,1.0,0.0,,1.0,,,1.0,1.0,4.0
1236,1236,tc104,309,6.666666666666667,0.0,100.25062656641605,div0,0.0089142857142857,0.0089142857142857,0.0498989532329545,9.49841711030908,1.9815727850679417,0.15,0.0665,0.0,1.256,0.111,61494413.786,358032201452.227,0.000171756656347,1,1,lll,633107552831.3291,1.0,0.0,,0.0,,,1.0,1.0,3.0
1237,1237,tc104,30,4.3478260869565215,0.1521739130434782,43.917435221783045,0.8130081300813008,0.1841106708760651,0.0180782608695652,0.017856828081932,8.00694943719646,1.0946733080503588,0.23,0.099,0.035,1.064,0.18,34960981.179,581863321271.547,6.008452483755068e-05,1,1,lll,409276433012.00903,0.0,0.0,,0.0,,,1.0,1.0,2.0
1238,1238,tc104,310,11.11111111111111,0.611111111111111,118.2033096926714,0.9174311926605504,0.3595135602449509,0.0689333333333333,0.245281140959392,13.80823499955551,3.1647740309488865,0.09,0.094,0.055,1.113,0.257,22971219.057,105124529045.688,0.000218514358785,1,3,elh,886015225237.868,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1239,1239,tc104,311,11.11111111111111,0.6666666666666666,411.522633744856,0.9174311926605504,0.201246117974981,0.0216,0.0063442840299074,8.10574381255552,1.006217331540248,0.09,0.027,0.06,1.096,0.157,37822867.705,168718039899.29,0.0002241779701066,1,1,elh,822421714384.266,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
1240,1240,tc104,312,4.3478260869565215,0.1521739130434782,181.15942028985503,0.8130081300813008,0.0906498279333602,0.0043826086956521,7.11491753691007e-06,4.777941810464944,0.3320020055934635,0.23,0.024,0.035,1.069,0.103,58588735.262,588786655636.527,9.95075800395998e-05,1,1,lll,402353098647.02905,1.0,0.0,,1.0,,,1.0,1.0,4.0
1241,1241,tc104,313,6.666666666666667,0.3666666666666667,416.6666666666667,0.8695652173913044,0.1148912529307605,0.00704,2.921667046962284e-06,4.880052147290382,0.2963293948790989,0.15,0.016,0.055,1.026,0.123,50157457.347,576506726470.193,8.700238010075201e-05,1,1,lll,414633027813.36304,1.0,1.0,,1.0,,,1.0,1.0,5.0
1242,1242,tc104,314,10.0,0.6,689.655172413793,0.9090909090909091,0.1399106857963322,0.0104399999999999,2.0925448495745517e-05,5.559331375783221,0.3924894056252869,0.1,0.0145,0.06,1.039,0.13,46073615.564,327815689433.967,0.0001405473168278,1,1,llh,663324064849.5891,0.0,1.0,1.0,0.0,0.0,1.0,,,3.0
1243,1243,tc104,315,16.666666666666668,0.6666666666666667,740.7407407407409,0.9433962264150942,0.1837117307087383,0.018,0.0684677847654313,10.60808673784275,2.123204025190687,0.06,0.0225,0.04,1.22,0.141,49127854.453,115039161844.542,0.0004270533065895,1,1,hlh,876100592439.014,0.0,0.0,1.0,,,1.0,,,2.0
