,Unnamed: 0,tc,test #,kp,kd,ki,ess_step,IAE,ITAE,Kr,Tn,Tv,PR,RT,P-Eng,S-Eng,Eng-rel,osc_p,osc_s,parameter_code,eng-diff,mr_RT,mr_PR,mr_ess_g,mr_IAE,mr_ITAE,mr_Eng_p_s,mr_EngS,mr_osc,total_one
2031,2031,tc106,122,20.0,1.6,833.3333333333334,0.9523809523809523,0.2939387691339813,0.0460799999999999,0.05,0.024,0.08,1.409,0.532,137557348.88,2474719726705.372,5.558502136447264e-05,1,1,hlh,-1483579972421.816,0.0,0.0,1.0,,,0.0,,,1.0
2032,2032,tc106,123,20.0,0.2,677.9661016949153,0.9523809523809523,0.1152171862180291,0.00708,0.05,0.0295,0.01,1.564,0.548,164067771.448,2424435796475.015,6.767255774994939e-05,1,1,hll,-1433296042191.459,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
2033,2033,tc106,124,14.285714285714285,0.5,272.10884353741494,0.9345794392523364,0.2430277761902947,0.0314999999999999,0.07,0.0525,0.035,1.55,0.599,144910363.588,1830527093226.594,7.916318973054505e-05,1,1,hll,-839387338943.038,0.0,0.0,1.0,1.0,1.0,0.0,,,3.0
2034,2034,tc106,125,4.3478260869565215,0.0217391304347826,193.23671497584544,0.8130081300813008,0.0331744401348518,0.0005869565217391,0.23,0.0225,0.005,1.225,0.446,130399181.094,7475805336399.504,1.7442827257565113e-05,1,1,lll,-6484665582115.948,0.0,0.0,,1.0,,,0.0,1.0,2.0
2035,2035,tc106,126,11.11111111111111,0.611111111111111,740.7407407407408,0.9174311926605504,0.1436140661634507,0.011,0.09,0.015,0.055,1.233,0.448,124341141.458,5968046003097.717,2.0834481066912133e-05,1,1,elh,-4976906248814.161,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
2036,2036,tc106,127,7.692307692307692,0.423076923076923,466.2004662004661,0.8849557522123894,0.1253264966766037,0.008376923076923,0.13,0.0165,0.055,1.191,0.446,117769377.578,6202353202077.822,1.8987854083921987e-05,1,1,lll,-5211213447794.267,0.0,0.0,,0.0,,,0.0,1.0,1.0
2037,2037,tc106,128,4.545454545454546,0.1818181818181818,303.03030303030306,0.819672131147541,0.078334945180064,0.0032727272727272,0.22,0.015,0.04,1.139,0.446,111574827.275,6991466137061.858,1.5958716682262153e-05,1,1,lll,-6000326382778.303,0.0,0.0,,1.0,,,0.0,1.0,2.0
2038,2038,tc106,129,6.25,0.0,657.8947368421053,div0,0.0032727272727272,0.0032727272727272,0.16,0.0095,0.0,1.194,0.446,134266896.393,9879496550008.162,1.359045936332546e-05,1,1,lll,-8888356795724.605,0.0,0.0,,1.0,,,0.0,1.0,2.0
2039,2039,tc106,12,3.333333333333333,0.2666666666666666,125.7861635220126,0.7692307692307692,0.1260952021291849,0.00848,0.3,0.0265,0.08,1.108,0.448,100894767.23,5672340478447.178,1.7787149345735375e-05,1,1,lll,-4681200724163.622,0.0,0.0,,0.0,,,0.0,1.0,1.0
2040,2040,tc106,130,14.285714285714285,0.5714285714285714,649.3506493506493,0.9345794392523364,0.1681835731744164,0.0150857142857142,0.07,0.022,0.04,1.366,0.48,142024231.94,3871221691928.533,3.668718643422551e-05,1,1,hlh,-2880081937644.977,0.0,0.0,1.0,,,0.0,,,1.0
2041,2041,tc106,131,20.0,1.1,1290.3225806451612,0.9523809523809523,0.1958634728580089,0.02046,0.05,0.0155,0.055,1.348,0.485,138043503.95,3732201139953.397,3.69871555078416e-05,1,1,hlh,-2741061385669.841,0.0,0.0,1.0,,,0.0,,,1.0
2042,2042,tc106,132,11.11111111111111,0.6666666666666666,167.0843776106934,0.9174311926605504,0.3158322339470751,0.0532,0.09,0.0665,0.06,1.469,0.605,128061231.64,1725033911548.719,7.42369357394417e-05,1,1,elh,-733894157265.163,0.0,0.0,1.0,1.0,1.0,1.0,,,4.0
2043,2043,tc106,133,6.666666666666667,0.5333333333333333,833.3333333333334,0.8695652173913044,0.0979795897113271,0.00512,0.15,0.008,0.08,1.07,0.447,97753177.966,6146401375172.559,1.590413186500623e-05,1,1,lll,-5155261620889.003,0.0,0.0,,1.0,,,0.0,1.0,2.0
2044,2044,tc106,134,6.666666666666667,0.0333333333333333,193.23671497584544,0.8695652173913044,0.0508674748734395,0.00138,0.15,0.0345,0.005,1.343,0.451,144717942.88,5558702161699.964,2.6034484070242453e-05,1,1,lll,-4567562407416.408,0.0,0.0,,1.0,,,0.0,1.0,2.0
2045,2045,tc106,135,7.142857142857142,0.25,840.3361344537814,0.8771929824561403,0.0691465834296966,0.00255,0.14,0.0085,0.035,1.141,0.446,113196095.183,7479373413330.695,1.51344355907204e-05,1,1,lll,-6488233659047.14,0.0,0.0,,1.0,,,0.0,1.0,2.0
2046,2046,tc106,136,6.666666666666667,0.4,91.32420091324202,0.8695652173913044,0.2563201123595259,0.0350399999999999,0.15,0.073,0.06,1.394,0.502,133607215.596,2993528496383.55,4.4632017285758087e-05,1,1,lll,-2002388742099.9937,0.0,0.0,,0.0,,,0.0,1.0,1.0
2047,2047,tc106,137,4.545454545454546,0.1590909090909091,267.379679144385,0.819672131147541,0.0780078667361649,0.0032454545454545,0.22,0.017,0.035,1.158,0.446,114813815.685,6966735017005.275,1.6480290323192734e-05,1,1,lll,-5975595262721.72,0.0,0.0,,1.0,,,0.0,1.0,2.0
